Unnamed: 0,Place Name,Place ID,Latitude,Longitude,Rating,Rate_amount,Types,Address
608,SUBWAY Xiaonanmen Shop,ChIJm9Y6iAmpQjQREn1MeH_1oCM,25.035069399999998,121.507725,3.6,422,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 165號, Yanping South Road, Zhongzheng District"
609,McDonald's Carrefour Guilin Restaurant,ChIJLd2tBKepQjQR7GfSJDt1ZQs,25.0377778,121.5061111,3.9,1840,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 1, Guilin Road, Wanhua District"
617,摩斯漢堡 長安西路店,ChIJgbzvHhOpQjQRFpdTmd4yDUQ,25.0520225,121.51249009999998,3.8,505,"['restaurant', 'food', 'point_of_interest', 'establishment']",大同區長安西路219號
619,PIZZA HUT必勝客-圓環外送店,ChIJh9qrSxOpQjQRWF3RtcG5kL8,25.0530122,121.5139769,3.4,139,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",大同區重慶北路一段108號
621,必勝客圓環外送店,ChIJh9qrSxOpQjQRSahmXUNUdqw,25.0530122,121.5139769,2.2,5,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 108, Section 1, Chongqing North Road, Datong District"
622,八方雲集 (台北懷寧店),ChIJ50qUNXOpQjQR1aKoisrd5cc,25.045580800000003,121.5141196,3.2,462,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區懷寧街24號
623,Subway 忠孝重慶店,ChIJCQIFGA2pQjQRCBBfN-OgqV0,25.0471467,121.51274599999999,3.2,203,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區忠孝西路一段98號1 樓
642,Subway,ChIJ8xm4MGCpQjQRfJR0dlpeYy0,25.052263500000002,121.53566310000001,4,248,"['restaurant', 'food', 'point_of_interest', 'establishment']","1F, No. 151, Section 2, Nanjing East Road, Zhongshan District"
643,摩斯漢堡,ChIJxXKO1GmpQjQRsuBZWXVy7Vw,25.050770999999997,121.530192,4,324,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區吉林路27號1F
645,必勝客-長安外送店,ChIJp1mIc2SpQjQRJndi-_ZVZU4,25.04861,121.530924,3.9,164,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",中山區長安東路二段23號
646,八方雲集 (台北吉林店),ChIJk-qkWGepQjQRogl6GcRC-hQ,25.0555707,121.5302814,3.6,407,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區吉林路89號
648,八方雲集 （寧安店),ChIJd58bM-qrQjQRFvyO5tTmg4E,25.052374899999997,121.55507490000001,3.5,129,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區南京東路四段133巷4弄2號
649,摩斯漢堡 八德店,ChIJwVQDjeirQjQRTjRGCsOz5f4,25.0482796,121.5543722,3.7,313,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區八德路三段123號
651,拿坡里披薩 八德店,ChIJ9x8DJsKrQjQRfaa5ap1hPlc,25.048041,121.5537449,3.8,509,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區八德路三段112號
653,摩斯漢堡 臺北小巨蛋店,ChIJwVQDjeirQjQR4kOXMGUEEZw,25.050793300000002,121.5498896,3.7,396,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區南京東路四段2號
655,PIZZA HUT必勝客-敦化餐廳店(歡樂吧),ChIJsylGZZarQjQRbR1R2V18U2Q,25.0519225,121.5500825,3.9,1672,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",松山區南京東路四段15號
657,摩斯漢堡 敦北店,ChIJwVQDjeirQjQR5xJj6V2Cx4o,25.0541667,121.5497222,3.4,364,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區敦化北路155巷1號
660,PIZZA HUT必勝客-台北八德店,ChIJsylGZZarQjQRkd8WJSN62N0,25.0491991,121.5663493,3.8,218,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",松山區八德路四段293號
667,達美樂-健康店,ChIJ23L-V5OrQjQRV8QNfuHoyzM,25.0538373,121.5604605,4.1,167,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",松山區健康路212號
670,MOS BURGER Songshan Station Shop,ChIJaQL2pJ6rQjQRvHmFMwrra_c,25.049332999999997,121.57963090000001,3.3,199,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 11號, Songshan Road, Xinyi District"
671,拿坡里披薩 景新店,ChIJ5aV334ICaDQRGRiPQYa5mSs,24.9916949,121.5116875,3.1,811,"['restaurant', 'food', 'point_of_interest', 'establishment']",中和區安樂路8之1號
673,Pizza Hut Zhonghe Jingxin,ChIJG1GGdtipQjQRm6aVMjLlGRw,24.990601,121.51221720000001,3.8,312,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",中和區景新街371號
674,摩斯漢堡南勢角店,ChIJw_dLhnQCaDQR7E4V2DEFhno,24.991623800000003,121.51163700000001,4,746,"['restaurant', 'food', 'point_of_interest', 'establishment']",中和區景新街318號
687,八方雲集 (中和復興店),ChIJ_QevqYACaDQR0sxY8LJyPpc,24.990177,121.5030233,3.7,178,"['restaurant', 'food', 'point_of_interest', 'establishment']",中和區復興路259號號
688,八方雲集,ChIJCRrvlHcCaDQRDDbSP_OLyY0,24.9965128,121.50392360000001,3.4,207,"['restaurant', 'food', 'point_of_interest', 'establishment']",中和區南華路46號
689,八方雲集 (中和永貞店),ChIJR6eFhOepQjQRuUi6qbf-xDA,25.0037376,121.51430049999999,3.4,189,"['restaurant', 'food', 'point_of_interest', 'establishment']",永和區永貞路250號
690,PIZZA HUT必勝客-永和永安店,ChIJFSi4Et2pQjQRsTa-qgkKMlg,25.004773999999998,121.512689,3.4,226,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","No. 619號, Zhonghe Road, Yonghe District"
694,SUBWAY（永和永安店）,ChIJCykJJtypQjQRvq-VnvzVyuU,25.0005786,121.5091673,3.5,396,"['restaurant', 'food', 'point_of_interest', 'establishment']",永和區中和路413號
695,八方雲集,ChIJGVMSLd-pQjQRh-4KGIXbFe8,24.999075,121.508546,3.5,184,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 169, Yian Road, Zhonghe District"
699,拿坡里披薩 永和店,ChIJVZ_thOupQjQRqlMRxGvQT3Q,25.012781699999998,121.5192121,3.7,638,"['restaurant', 'food', 'point_of_interest', 'establishment']",永和區竹林路78號
702,八方雲集（永和頂溪店）,ChIJy5StOBapQjQRbaDLqLNY23Y,25.0123188,121.5135683,3.3,189,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 36號, Xinyi Road, Yonghe District"
733,麥當勞-台北民權二店,ChIJzapf0lypQjQRC5aFkrV3Ctg,25.0627312,121.53043659999999,3.7,1614,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",中山區民權東路二段43號
734,八方雲集 (台北吉林二店),ChIJuyjrD1qpQjQRVJmaHaTvLbM,25.065582,121.53050049999999,3.5,239,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 391, Jilin Road, Zhongshan District"
735,麥當勞-林森三店,ChIJzapf0lypQjQRj7bRCf57wYM,25.060201,121.525746,3.9,1725,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區林森北路413號
736,八方雲集 中山永盛店,ChIJe97bJ0OpQjQRC1frGSPFYJI,25.0599225,121.52503090000002,3.1,201,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 3號, Lane 30, Jinzhou Street, Zhongshan District"
751,SUBWAY三重福德店,ChIJGay9LiOpQjQRwFD3fdYvIi4,25.065242,121.502326,3.9,258,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區福德北路51號
752,八方雲集正義南店,ChIJOYlV0aipQjQRb9LA-rHwy5s,25.0597794,121.4982664,2,4,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 77號, Zhengyi South Road, Sanchong District"
753,麥當勞-三重正義二店,ChIJMaoCeiGpQjQRGhRrT4fkz70,25.066543300000003,121.49640020000001,3.8,1555,"['restaurant', 'food', 'point_of_interest', 'establishment']","1樓, No. 176號, 正義北路, 三重區"
757,八方雲集鍋貼水餃專賣店,ChIJNR9UT-CoQjQRLd7rYM5SqJI,25.0633439,121.48963629999999,3.6,204,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區中正北路103號
759,達美樂（三重中正北店）,ChIJ7eEZ_eGoQjQR-qFCy5ex9pI,25.0631728,121.49000349999999,3.9,113,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",三重區中正北路77號
760,八方雲集(台北橋店),ChIJzYj0cNSpQjQRR-TuDXdNZ38,25.061453399999998,121.4867114,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 6號, Wenhua South Road, Sanchong District"
